survey_id,survey_submitted_at,trip_start_date,trip_finish_date,length_of_stay,hotel_name,hotel_category_number,hotel_code,hotel_trip_other_name,hotel_trip_other_name_2,hotel_trip_other_name_3,hotel_any_other,hotel_ritz_carlton,hotel_super_eight,hotel_embassy_suites,hotel_days_inn,hotel_hampton_inn,hotel_quality_inn,hotel_marriott,hotel_holiday_inn,hotel_omni,hotel_hilton,hotel_millenium,hotel_radisson,hotel_hyatt,hotel_fairfield_inn,hotel_ramada_inn,hotel_drury_inn,hotel_four_seasons,hotel_best_western,hotel_past_other_name_1,hotel_past_other_name_2,hotel_past_other_name_3,hotel_past_other_name_4,hotel_past_other_name_5,hotel_past_other_name_6,hotel_past_other_name_7,hotel_past_other_name_8,hotel_selection_cost,hotel_selection_bar,hotel_selection_distance_to_parks,hotel_selection_in_room_dining,hotel_selection_food_court,hotel_selection_sit_down_dining,hotel_selection_fine_dining,hotel_selection_parks_shuttle,hotel_selection_airport_shuttle,hotel_selection_in_room_kitchen,hotel_selection_room_size,hotel_selection_multiple_bedroom_suites,hotel_selection_pool,hotel_selection_theme,hotel_selection_kids_activities,hotel_selection_location_on_property,hotel_selection_other_string,hotel_selection_other_string_2,hotel_selection_other_string_3,hotel_selection_other_rating,hotel_satisfied_room_cleanliness,hotel_satisfied_room_size,hotel_satisfied_room_quietness,hotel_satisfied_beds_pillows,hotel_satisfied_pool_size,hotel_satisfied_pool_crowds,hotel_satisfied_pool_cleanliness,hotel_satisfied_parks_shuttle,hotel_satisfied_airport_shuttle,hotel_satisfied_check_in_out_process,hotel_satisfied_staff,hotel_satisfied_recreation_amenities,hotel_satisfied_food_court_overall,hotel_satisfied_food_court_value,hotel_satisfied_find_your_way_around,hotel_satisfied_child_services,hotel_satisfied_sit_down_dining,hotel_satisfaction_code,hotel_satisfaction_code_num,hotel_stay_again,hotel_recommendation_code,hotel_recommendation_code_num,hotel_room_number,hotel_room_number_2,hotel_room_number_3,hotel_room_connecting,hotel_room_connecting_room_number,hotel_room_connecting_room_number_2,hotel_room_bed_code,user_id,party_members,town_city,state_province,international_country,distance_to_Disney,how_many_trips,ip_address,normalized_hotel_selection_cost,normalized_hotel_selection_bar,normalized_hotel_selection_distance_to_parks,normalized_hotel_selection_in_room_dining,normalized_hotel_selection_food_court,normalized_hotel_selection_sit_down_dining,normalized_hotel_selection_fine_dining,normalized_hotel_selection_parks_shuttle,normalized_hotel_selection_airport_shuttle,normalized_hotel_selection_in_room_kitchen,normalized_hotel_selection_room_size,normalized_hotel_selection_multiple_bedroom_suites,normalized_hotel_selection_pool,normalized_hotel_selection_theme,normalized_hotel_selection_kids_activities,normalized_hotel_selection_location_on_property,normalized_hotel_satisfied_room_cleanliness,normalized_hotel_satisfied_room_size,normalized_hotel_satisfied_room_quietness,normalized_hotel_satisfied_beds_pillows,normalized_hotel_satisfied_pool_size,normalized_hotel_satisfied_pool_crowds,normalized_hotel_satisfied_pool_cleanliness,normalized_hotel_satisfied_parks_shuttle,normalized_hotel_satisfied_airport_shuttle,normalized_hotel_satisfied_check_in_out_process,normalized_hotel_satisfied_staff,normalized_hotel_satisfied_recreation_amenities,normalized_hotel_satisfied_food_court_overall,normalized_hotel_satisfied_food_court_value,normalized_hotel_satisfied_find_your_way_around,normalized_hotel_satisfied_child_services,normalized_hotel_satisfied_sit_down_dining,normalized_hotel_satisfaction_code_num,party_size,num_males,num_females,one_and_under,two_to_four,five_to_eight,nine_to_tweleve,thirteen_to_seventeen,eighteen_to_twenty,twentyone_to_twentyfive,twentysix_to_thirtyfive,thirtysix_to_fifty,fiftyone_to_sixtyfive,over_sixtyfive,perc_num_males,perc_num_females,perc_under_18,perc_over_18,room_view,season,disney_season_1,disney_season_2,disney_season_3,disney_season_4,Cluster By hotel_category_number,Distance By hotel_category_number,,,,
35512, 2018-08-30T16:36:57Z, 7/26/2018, 7/31/2018,5, Disneys Beach Club Villas,4, ORL004,,,,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,3,1,5,3,4,3,1,5,4,2,3,1,4,4,2,4,,,,,4,2,4,4,4,1,4,4,4,4,5,4,1,1,3,3,4, somewhat_satisfied,4,1, netural,3,,,,,,, two_queens_murphy,85442, F4|F8|F38|F65|M1|M39, North Huntingdon, PA, USA,974,20, 50.227.50.98,-1.008318265,-0.564769749,1.142329726,1.621911511,1.188584832,0.567065547,-0.681434599,0.87171521,0.717454663,-0.09644485,-0.190606061,-1.144778044,0.650185048,0.631570928,0.329160962,0.218546791,-0.493362589,-2.207330537,-0.138845727,-0.21831219,-0.213365954,-3.08825868,-0.517916611,0.141778721,-0.227950713,-0.397826574,0.557529132,0.160112855,-2.649684874,-2.431327884,-1.180061385,-0.288270378,0.110794208,-0.613176419,6,2,4,1,1,1,0,0,0,0,0,2,1,0,0.333333333,0.666666667,0.5,0.5,, summer,,,,,3,6.299112593,,,,
32312, 2018-04-30T13:28:15Z, 4/19/2018, 4/25/2018,6, Disneys Beach Club Villas,4, ORL004,,,,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,,,,,,,,,5,5,3,1,2,4,2,5,4,4,4,5,5,4,5,5,,,,,1,3,4,4,5,3,3,1,4,4,4,3,3,3,4,,, somewhat_satisfied,4,1, will_definitely_recommend,5,324,,,0,,, suite,253, F35|F48|F70|F75|M0|M3|M35, Sinking Spring, PA, USA,974,60, 165.225.38.80,0.991681735,3.435230251,-0.857670274,-0.378088489,-0.811415168,1.567065547,0.318565401,0.87171521,0.717454663,1.90355515,0.809393939,2.855221956,1.650185048,0.631570928,3.329160962,1.218546791,-3.493362589,-1.207330537,-0.138845727,-0.21831219,0.786634046,-1.08825868,-1.517916611,-2.858221279,-0.227950713,-0.397826574,-0.442470868,-0.839887145,-0.649684874,-0.431327884,-0.180061385,,,-0.613176419,7,3,4,1,1,0,0,0,0,0,2,1,0,2,0.428571429,0.571428571,0.285714286,0.714285714, standard, spring, Epcots International Flower and Garden Festival, Star Wars Half Marathon - The Dark Side,,,1,31.17824217,,,,
38114, 2018-11-14T16:34:43Z, 11/5/2018, 11/11/2018,6, Disneys Beach Club Villas,4, ORL004,,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,1,5,1,4,4,1,5,5,5,5,5,3,1,1,5,,,,,5,4,4,3,5,4,5,3,4,5,5,4,4,3,3,,4, very_satisfied,5,1, will_definitely_recommend,5,267,,,0,,, suite,214435,, New York City, NY, USA,1228,20, 161.185.160.191,-3.008318265,-0.564769749,1.142329726,-0.378088489,1.188584832,1.567065547,-0.681434599,0.87171521,1.717454663,2.90355515,1.809393939,2.855221956,-0.349814952,-2.368429072,-0.670839038,1.218546791,0.506637411,-0.207330537,-0.138845727,-1.21831219,0.786634046,-0.08825868,0.482083389,-0.858221279,-0.227950713,0.602173426,0.557529132,0.160112855,0.350315126,-0.431327884,-1.180061385,,0.110794208,0.386823581,,,,,,,,,,,,,,,,,,, standard, fall, Epcots International Food and Wine Festival,,,,4,15.34174487,,,,
34358, 2018-07-09T18:31:02Z, 7/8/2018, 7/8/2018,1, Disneys Beach Club Villas,4, ORL004,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Old Key West, Saratoga Springs,,,,,,,3,1,5,1,3,3,2,5,5,1,5,1,5,5,3,5,,,,,5,3,5,5,5,5,5,3,5,5,5,3,5,4,5,3,5, somewhat_satisfied,4,1, will_definitely_recommend,5,3517,,,1,3515,, two_queen,18243,, Nashville, TN, USA,619,40, 50.243.123.218,-1.008318265,-0.564769749,1.142329726,-0.378088489,0.188584832,0.567065547,0.318565401,0.87171521,1.717454663,-1.09644485,1.809393939,-1.144778044,1.650185048,1.631570928,1.329160962,1.218546791,0.506637411,-1.207330537,0.861154273,0.78168781,0.786634046,0.91174132,0.482083389,-0.858221279,0.772049287,0.602173426,0.557529132,-0.839887145,1.350315126,0.568672116,0.819938615,-0.288270378,1.110794208,-0.613176419,,,,,,,,,,,,,,,,,,,, summer,,,,,1,4.838697716,,,,
38048, 2018-11-13T00:11:33Z, 11/2/2018, 11/7/2018,5, Disneys BoardWalk Inn,3, ORL005,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,2,1,5,1,3,3,1,5,5,1,3,1,1,1,1,5,,,,,5,3,5,5,,,,3,5,5,3,,3,2,2,,4, very_satisfied,5,1, may_recommend,4,5289,,,1,,, king_daybed,575329, F48|M51, Houston, TX, USA,1131,3, 73.155.134.233,-2.008318265,-0.564769749,1.142329726,-0.378088489,0.188584832,0.567065547,-0.681434599,0.87171521,1.717454663,-1.09644485,-0.190606061,-1.144778044,-2.349814952,-2.368429072,-0.670839038,1.218546791,0.506637411,-1.207330537,0.861154273,0.78168781,,,,-0.858221279,0.772049287,0.602173426,-1.442470868,,-0.649684874,-1.431327884,-2.180061385,,0.110794208,0.386823581,2,1,1,0,0,0,0,0,0,0,0,1,1,0,0.5,0.5,0,1, standard, fall, Epcots International Food and Wine Festival, Disney Wine and Dine Half Marathon Weekend,,,6,14.76874545,,,,
32750, 2018-05-13T20:50:06Z, 5/4/2018, 5/7/2018,3, Disneys BoardWalk Inn,3, ORL005,,,,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,2,1,5,3,4,3,2,5,5,3,4,1,5,3,4,5,,,,,5,4,5,4,5,5,5,3,4,5,5,,4,4,4,,, very_satisfied,5,1, will_definitely_recommend,5,1319,,,1,1320,, queen_daybed,626614, F5|F66|M41|M67, Leawood, KS, USA,1305,4, 107.221.151.0,-2.008318265,-0.564769749,1.142329726,1.621911511,1.188584832,0.567065547,0.318565401,0.87171521,1.717454663,0.90355515,0.809393939,-1.144778044,1.650185048,-0.368429072,2.329160962,1.218546791,0.506637411,-0.207330537,0.861154273,-0.21831219,0.786634046,0.91174132,0.482083389,-0.858221279,-0.227950713,0.602173426,0.557529132,,0.350315126,0.568672116,-0.180061385,,,0.386823581,4,2,2,0,0,1,0,0,0,0,0,1,0,2,0.5,0.5,0.25,0.75, garden, spring, Epcots International Flower and Garden Festival, 20th Anniversary of Animal Kingdom Celebration,,,4,17.51584081,,,,
29389, 2018-01-24T21:23:22Z, 1/13/2018, 1/21/2018,8, Disneys BoardWalk Inn,3, ORL005,,,,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,4,1,3,3,3,3,1,5,5,1,3,1,1,2,1,4,,,,,5,4,5,5,5,5,5,5,5,5,5,5,,,5,,5, very_satisfied,5,1, will_definitely_recommend,5,4604,,,0,,, queen_daybed,372963, F18|F26|F47|M49, West Warwick, RI, USA,1269,5, 100.10.39.131,-0.008318265,-0.564769749,-0.857670274,1.621911511,0.188584832,0.567065547,-0.681434599,0.87171521,1.717454663,-1.09644485,-0.190606061,-1.144778044,-2.349814952,-1.368429072,-0.670839038,0.218546791,0.506637411,-0.207330537,0.861154273,0.78168781,0.786634046,0.91174132,0.482083389,1.141778721,0.772049287,0.602173426,0.557529132,1.160112855,,,0.819938615,,1.110794208,0.386823581,4,1,3,0,0,0,0,0,1,0,1,2,0,0,0.25,0.75,0,1,, winter, Epcots Festival of the Arts,,,,4,18.10551715,,,,
28834, 2018-01-06T22:50:12Z, 12/28/2017, 1/3/2018,6, Disneys BoardWalk Inn,3, ORL005,,,,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,,,,,,,,,3,4,5,1,1,4,4,5,1,1,4,1,1,5,1,5,,,,,5,5,5,3,4,5,5,5,3,5,4,5,3,2,3,3,4, very_satisfied,5,1, will_definitely_recommend,5,3316,,,0,,, two_queens_daybed,12231,, Chicago, IL, USA,1062,25,,-1.008318265,2.435230251,1.142329726,-0.378088489,-1.811415168,1.567065547,2.318565401,0.87171521,-2.282545337,-1.09644485,0.809393939,-1.144778044,-2.349814952,1.631570928,-0.670839038,1.218546791,0.506637411,0.792669463,0.861154273,-1.21831219,-0.213365954,0.91174132,0.482083389,1.141778721,-1.227950713,0.602173426,-0.442470868,1.160112855,-0.649684874,-1.431327884,-1.180061385,-0.288270378,0.110794208,0.386823581,,,,,,,,,,,,,,,,,,, garden, winter, Sunset Seasons Greetings, Mickeys Very Merry Christmas Party,,,3,13.90238627,,,,
29872, 2018-02-07T12:25:37Z, 1/27/2018, 2/3/2018,7, Disneys BoardWalk Inn,3, ORL005,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,4,1,5,4,4,4,1,5,5,1,5,1,1,3,1,3,,,,,4,5,4,4,,,,4,4,5,5,,,,4,,4, very_satisfied,5,1, may_recommend,4,2292,,,0,,, king,47076,, Nashville, TN, USA,619,13, 198.105.48.251,-0.008318265,-0.564769749,1.142329726,2.621911511,1.188584832,1.567065547,-0.681434599,0.87171521,1.717454663,-1.09644485,1.809393939,-1.144778044,-2.349814952,-0.368429072,-0.670839038,-0.781453209,-0.493362589,0.792669463,-0.138845727,-0.21831219,,,,0.141778721,-0.227950713,0.602173426,0.557529132,,,,-0.180061385,,0.110794208,0.386823581,,,,,,,,,,,,,,,,,,, garden, winter, Epcots Festival of the Arts, NFL Pro Bowl Weekend,,,4,17.96796173,,,,
35829, 2018-09-07T14:22:27Z, 9/4/2018, 9/4/2018,1, Disneys BoardWalk Inn,3, ORL005,,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,5,3,5,1,3,3,2,5,1,1,4,1,5,4,1,5,,,,,5,5,5,4,5,3,5,5,5,5,5,5,2,3,5,5,3, very_satisfied,5,1, will_definitely_recommend,5,3273,,,1,3271,, two_queen,310522,, Tuscumbia, AL, USA,458,10, 172.11.96.36,0.991681735,1.435230251,1.142329726,-0.378088489,0.188584832,0.567065547,0.318565401,0.87171521,-2.282545337,-1.09644485,0.809393939,-1.144778044,1.650185048,0.631570928,-0.670839038,1.218546791,0.506637411,0.792669463,0.861154273,-0.21831219,0.786634046,-1.08825868,0.482083389,1.141778721,0.772049287,0.602173426,0.557529132,1.160112855,-1.649684874,-0.431327884,0.819938615,1.711729622,-0.889205792,0.386823581,,,,,,,,,,,,,,,,,,, garden, summer, Epcots International Food and Wine Festival, Mickeys Not So Scary Halloween Party,,,5,9.023777418,,,,
38736, 2018-12-05T14:19:25Z, 11/23/2018, 11/30/2018,7, Disneys BoardWalk Inn,3, ORL005,,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0, Comfort Inn and Suites,,,,,,,,3,3,5,3,2,4,3,5,5,4,4,3,5,5,4,5,,,,,5,5,2,5,5,5,5,5,5,5,5,5,3,4,5,3,5, very_satisfied,5,1, will_definitely_recommend,5,3277,,,1,,, two_queen,100666,,,,,,8, 100.15.76.11,-1.008318265,1.435230251,1.142329726,1.621911511,-0.811415168,1.567065547,1.318565401,0.87171521,1.717454663,1.90355515,0.809393939,0.855221956,1.650185048,1.631570928,2.329160962,1.218546791,0.506637411,0.792669463,-2.138845727,0.78168781,0.786634046,0.91174132,0.482083389,1.141778721,0.772049287,0.602173426,0.557529132,1.160112855,-0.649684874,0.568672116,0.819938615,-0.288270378,1.110794208,0.386823581,,,,,,,,,,,,,,,,,,, garden, fall, Mickeys Very Merry Christmas Party, 90 Years of Mickey Mouse, Epcots International Festival of the Holidays,,2,19.35320287,,,,
36961, 2018-10-09T22:14:51Z, 9/30/2018, 10/6/2018,6, Disneys BoardWalk Villas,4, ORL006,,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,5,1,5,1,3,3,3,5,2,3,3,2,1,2,1,4,,,,,5,4,5,4,3,,,4,,4,5,3,3,3,4,3,4, very_satisfied,5,1, will_definitely_recommend,5,2004,,,0,,, king_daybed,93449, F63, Lake Jackson, TX, USA,1131,8, 98.195.38.230,0.991681735,-0.564769749,1.142329726,-0.378088489,0.188584832,0.567065547,1.318565401,0.87171521,-1.282545337,0.90355515,-0.190606061,-0.144778044,-2.349814952,-1.368429072,-0.670839038,0.218546791,0.506637411,-0.207330537,0.861154273,-0.21831219,-1.213365954,,,0.141778721,,-0.397826574,0.557529132,-0.839887145,-0.649684874,-0.431327884,-0.180061385,-0.288270378,0.110794208,0.386823581,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1, garden_pool, fall, Epcots International Food and Wine Festival, Mickeys Not So Scary Halloween Party,,,4,9.561716333,,,,
33655, 2018-06-13T13:42:48Z, 6/10/2018, 6/10/2018,1, Disneys BoardWalk Villas,4, ORL006,,,,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,4,1,5,1,3,1,1,5,4,3,4,1,5,5,1,4,,,,,4,5,5,5,5,5,5,2,5,5,5,5,3,4,5,,3, somewhat_satisfied,4,1, may_recommend,4,4073,,,1,4075,, king_murphy,134674, F35|M43, Raleigh, NC, USA,611,20, 99.164.53.40,-0.008318265,-0.564769749,1.142329726,-0.378088489,0.188584832,-1.432934453,-0.681434599,0.87171521,0.717454663,0.90355515,0.809393939,-1.144778044,1.650185048,1.631570928,-0.670839038,0.218546791,-0.493362589,0.792669463,0.861154273,0.78168781,0.786634046,0.91174132,0.482083389,-1.858221279,0.772049287,0.602173426,0.557529132,1.160112855,-0.649684874,0.568672116,0.819938615,,-0.889205792,-0.613176419,2,1,1,0,0,0,0,0,0,0,1,1,0,0,0.5,0.5,0,1, standard, spring,,,,,2,9.791294098,,,,
38203, 2018-11-17T12:21:38Z, 11/7/2018, 11/14/2018,7, Disneys BoardWalk Villas,4, ORL006,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,3,1,5,1,2,2,1,5,5,5,5,1,4,5,2,5,,,,,5,5,3,,5,4,5,5,5,5,5,5,,,5,,3, very_satisfied,5,1, will_definitely_recommend,5,5059,,,0,,, other,151990, F6|F38|M2|M40, East Lansing, MI, USA,1218,30, 174.230.134.235,-1.008318265,-0.564769749,1.142329726,-0.378088489,-0.811415168,-0.432934453,-0.681434599,0.87171521,1.717454663,2.90355515,1.809393939,-1.144778044,0.650185048,1.631570928,0.329160962,1.218546791,0.506637411,0.792669463,-1.138845727,,0.786634046,-0.08825868,0.482083389,1.141778721,0.772049287,0.602173426,0.557529132,1.160112855,,,0.819938615,,-0.889205792,0.386823581,4,2,2,0,1,1,0,0,0,0,0,2,0,0,0.5,0.5,0.5,0.5, garden_pool, fall, Epcots International Food and Wine Festival,,,,4,9.590157884,,,,
38851, 2018-12-08T17:30:20Z, 11/30/2018, 12/5/2018,5, Disneys BoardWalk Villas,4, ORL006,,,,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0, MCM Elegante,,,,,,,,4,4,4,1,3,3,1,4,4,4,4,3,4,3,2,4,,,,,5,5,3,3,4,3,4,3,4,5,5,3,3,3,5,3,4, very_satisfied,5,1, may_recommend,4,2072,,,1,2074,, suite,401972, F8|F70|M49|M72, Leander, TX, USA,1131,7, 47.220.152.158,-0.008318265,2.435230251,0.142329726,-0.378088489,0.188584832,0.567065547,-0.681434599,-0.12828479,0.717454663,1.90355515,0.809393939,0.855221956,0.650185048,-0.368429072,0.329160962,0.218546791,0.506637411,0.792669463,-1.138845727,-1.21831219,-0.213365954,-1.08825868,-0.517916611,-0.858221279,-0.227950713,0.602173426,0.557529132,-0.839887145,-0.649684874,-0.431327884,0.819938615,-0.288270378,0.110794208,0.386823581,4,2,2,0,0,1,0,0,0,0,0,1,0,2,0.5,0.5,0.25,0.75, garden_pool, fall, Mickeys Very Merry Christmas Party, 90 Years of Mickey Mouse, Epcots International Festival of the Holidays,,5,5.406314838,,,,
28011, 2017-12-08T13:30:43Z, 11/23/2017, 12/5/2017,12, Disneys BoardWalk Villas,4, ORL006, Boulder Ridge Villas at Disneys Wilderness Lodge,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Disneys Beach Club Villas,,,,,,,,5,1,5,1,3,1,1,5,3,3,4,4,3,2,1,5,,,,,5,5,4,2,4,4,4,4,,5,4,,2,3,4,,3, very_satisfied,5,1, will_definitely_recommend,5,4562,,,1,,, king_daybed,249922, F21|F47|M24|M48, Rock Island, TN, USA,619,12,,0.991681735,-0.564769749,1.142329726,-0.378088489,0.188584832,-1.432934453,-0.681434599,0.87171521,-0.282545337,0.90355515,0.809393939,1.855221956,-0.349814952,-1.368429072,-0.670839038,1.218546791,0.506637411,0.792669463,-0.138845727,-2.21831219,-0.213365954,-0.08825868,-0.517916611,0.141778721,,0.602173426,-0.442470868,,-1.649684874,-0.431327884,-0.180061385,,-0.889205792,0.386823581,4,2,2,0,0,0,0,0,0,2,0,2,0,0,0.5,0.5,0,1,, fall, Epcots International Food and Wine Festival, Sunset Seasons Greetings, Mickeys Very Merry Christmas Party,,2,5.160716544,,,,
38904, 2018-12-10T01:40:36Z, 8/8/2018, 8/13/2018,5, Disneys BoardWalk Villas,4, ORL006,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,5,1,5,1,5,5,1,5,5,5,5,5,5,5,5,5,,,,,5,5,5,5,5,5,5,5,5,5,5,3,3,3,5,,4, very_satisfied,5,1, will_definitely_recommend,5,,,,1,,, suite,187828,, Breinigsville, PA, USA,974,30, 65.78.119.63,0.991681735,-0.564769749,1.142329726,-0.378088489,2.188584832,2.567065547,-0.681434599,0.87171521,1.717454663,2.90355515,1.809393939,2.855221956,1.650185048,1.631570928,3.329160962,1.218546791,0.506637411,0.792669463,0.861154273,0.78168781,0.786634046,0.91174132,0.482083389,1.141778721,0.772049287,0.602173426,0.557529132,-0.839887145,-0.649684874,-0.431327884,0.819938615,,0.110794208,0.386823581,,,,,,,,,,,,,,,,,,,, summer, Jr. NBA World,,,,1,22.15804632,,,,
33517, 2018-06-09T15:58:44Z, 5/16/2018, 5/21/2018,5, Disneys BoardWalk Villas,4, ORL006,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, Staybridge,,,,,,,,5,4,5,1,1,4,4,5,5,5,5,1,4,4,1,5,,,,,5,5,5,5,5,4,4,1,,5,5,,,,5,,5, very_satisfied,5,1, will_definitely_recommend,5,5028,,,0,,, queen_daybed,214800,, Apache Junction, AZ, USA,2140,25, 174.238.137.216,0.991681735,2.435230251,1.142329726,-0.378088489,-1.811415168,1.567065547,2.318565401,0.87171521,1.717454663,2.90355515,1.809393939,-1.144778044,0.650185048,0.631570928,-0.670839038,1.218546791,0.506637411,0.792669463,0.861154273,0.78168781,0.786634046,-0.08825868,-0.517916611,-2.858221279,,0.602173426,0.557529132,,,,0.819938615,,1.110794208,0.386823581,,,,,,,,,,,,,,,,,,,, spring, Epcots International Flower and Garden Festival,,,,5,7.430150167,,,,
31162, 2018-03-18T18:38:35Z, 3/22/2017, 3/31/2017,9, Disneys Caribbean Beach Resort,2, ORL007,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,5,1,5,1,4,1,1,5,5,1,3,1,4,3,1,5,,,,,5,4,3,4,5,3,4,4,4,5,4,,4,4,5,,, very_satisfied,5,1, will_definitely_recommend,5,,,,1,,, two_queen,538317, F37|M35, Chesterfield, England, UK,6000,1, 5.67.69.190,0.991681735,-0.564769749,1.142329726,-0.378088489,1.188584832,-1.432934453,-0.681434599,0.87171521,1.717454663,-1.09644485,-0.190606061,-1.144778044,0.650185048,-0.368429072,-0.670839038,1.218546791,0.506637411,-0.207330537,-1.138845727,-0.21831219,0.786634046,-1.08825868,-0.517916611,0.141778721,-0.227950713,0.602173426,-0.442470868,,0.350315126,0.568672116,0.819938615,,,0.386823581,2,1,1,0,0,0,0,0,0,0,1,1,0,0,0.5,0.5,0,1,, spring,,,,,3,6.467564567,,,,
28277, 2017-12-17T20:44:26Z, 12/8/2017, 12/14/2017,6, Disneys Caribbean Beach Resort,2, ORL007,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,5,1,3,1,1,1,1,3,1,1,5,1,4,3,1,3,,,,,5,5,5,5,5,5,5,1,5,5,1,3,1,1,1,5,1, somewhat_satisfied,4,0, probably_wont_recommend,2,5442,,,1,,, two_queen,518486, F33|M33, Westwego, LA, USA,701,2,,0.991681735,-0.564769749,-0.857670274,-0.378088489,-1.811415168,-1.432934453,-0.681434599,-1.12828479,-2.282545337,-1.09644485,1.809393939,-1.144778044,0.650185048,-0.368429072,-0.670839038,-0.781453209,0.506637411,0.792669463,0.861154273,0.78168781,0.786634046,0.91174132,0.482083389,-2.858221279,0.772049287,0.602173426,-3.442470868,-0.839887145,-2.649684874,-2.431327884,-3.180061385,1.711729622,-2.889205792,-0.613176419,2,1,1,0,0,0,0,0,0,0,2,0,0,0,0.5,0.5,0,1, standard, fall, Sunset Seasons Greetings, Mickeys Very Merry Christmas Party,,,4,11.44756113,,,,
38397, 2018-11-23T12:27:52Z, 11/14/2018, 11/20/2018,6, Disneys Caribbean Beach Resort,2, ORL007, Disneys Pop Century Resort,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,5,1,3,1,5,1,1,5,3,1,3,1,5,3,1,4,,,,,4,4,5,5,5,5,5,3,3,5,5,3,4,4,4,5,4, very_satisfied,5,1, will_definitely_recommend,5,,,,0,,, two_queen,593473, F10|F15|M37, Tallmadge, OH, USA,964,6, 173.89.73.42,0.991681735,-0.564769749,-0.857670274,-0.378088489,2.188584832,-1.432934453,-0.681434599,0.87171521,-0.282545337,-1.09644485,-0.190606061,-1.144778044,1.650185048,-0.368429072,-0.670839038,0.218546791,-0.493362589,-0.207330537,0.861154273,0.78168781,0.786634046,0.91174132,0.482083389,-0.858221279,-1.227950713,0.602173426,0.557529132,-0.839887145,0.350315126,0.568672116,-0.180061385,1.711729622,0.110794208,0.386823581,3,1,2,0,0,0,1,1,0,0,0,1,0,0,0.333333333,0.666666667,0.666666667,0.333333333,, fall, Mickeys Very Merry Christmas Party,,,,3,9.842777971,,,,
36501, 2018-09-25T16:07:25Z, 9/15/2018, 9/22/2018,7, Disneys Caribbean Beach Resort,2, ORL007,,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,5,1,4,1,3,3,1,3,1,2,3,3,5,3,3,4,,,,,5,3,4,4,5,4,5,3,,1,2,2,1,1,1,1,1, somewhat_dissatisfied,2,0, probably_wont_recommend,2,5558,,,0,,, two_queens_murphy,591956, F7|M5|M9|M39, Huntersville, NC, USA,611,4, 75.190.195.235,0.991681735,-0.564769749,0.142329726,-0.378088489,0.188584832,0.567065547,-0.681434599,-1.12828479,-2.282545337,-0.09644485,-0.190606061,0.855221956,1.650185048,-0.368429072,1.329160962,0.218546791,0.506637411,-1.207330537,-0.138845727,-0.21831219,0.786634046,-0.08825868,0.482083389,-0.858221279,,-3.397826574,-2.442470868,-1.839887145,-2.649684874,-2.431327884,-3.180061385,-2.288270378,-2.889205792,-2.613176419,4,3,1,0,0,2,1,0,0,0,0,1,0,0,0.75,0.25,0.75,0.25, standard, summer, Epcots International Food and Wine Festival, Mickeys Not So Scary Halloween Party,,,4,19.28809669,,,,
